URL,Status_Code,Title,Meta_Description,H1,H2s,Canonical,Meta_Robots,Word_Count,Internal_Links,External_Links,Image_Count,Images_With_Alt_Count
https://www.ikea.com/in/en/cat/outdoor-dining-700351/?filters=f-availability%3AAVAILABLE_ONLINE,200,Outdoor Dining Furniture-Affordable Outdoor Dining Solutions - IKEA,"With the selection of outdoor dining furniture from IKEA, you can create a chic and cozy outdoor dining area. Discover stylish and long-lasting patio ideas in India.",Outdoor dining,Flat 15% off* on outdoor dining furniture. | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/outdoor-dining-700351/,"index, follow",1006,68,0,61,61
https://www.ikea.com/in/en/cat/bedsheets-10681/?filters=f-availability%3AAVAILABLE_ONLINE,200,Bed Sheets - Buy bedsheet online at best price - IKEA,Buy high quality bed sheets online in India. Explore a variety of bedsheets  that come with soft materials and beautiful prints. Explore today at IKEA.,Bed sheets,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/bedsheets-10681/,"index, follow",2324,85,2,65,65
https://www.ikea.com/in/en/search/?group=Flat%2015%25%20off%20on%20Kitchen%20small%20furniture.%20Online%20only,200,Search - IKEA,IKEA Search puts the extensive IKEA range at user’s fingertips.,,,,"noindex, nofollow",6,1,0,0,0
https://www.ikea.com/in/en/cat/chair-pads-20542/?filters=f-availability%3AAVAILABLE_ONLINE,200,Seat Pads - Buy seat cushions online at best price in India. - IKEA,"Whether you want thick, sleek, fluffy or discrete seating, our seat pads come in all styles. We have a wide selection, so pick one that matches your chair, tastes and needs. Check out our range of seat cushions and chair pads to stay comfortable.",Chair pads,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/chair-pads-20542/,"index, follow",2693,67,0,59,59
https://www.ikea.com/in/en/search/?group=Everyday%20essential%20under%20Rs.199,200,Search - IKEA,IKEA Search puts the extensive IKEA range at user’s fingertips.,,,,"noindex, nofollow",6,1,0,0,0
https://www.ikea.com/in/en/cat/trolleys-fu005/?filters=f-availability%3AAVAILABLE_ONLINE,200,Trolleys - Buy Best Quality Cart Online in India - IKEA,Buy trolley online in India. Explore the best quality carts for various purposes and elevate your living spaces with IKEA's trusted trolleys designs. Shop Today.,Trolleys,"Your new helper, ready to roll | Sort and Filter | Results list",https://www.ikea.com/in/en/cat/trolleys-fu005/,"index, follow",2673,81,2,42,42
https://www.ikea.com/in/en/cat/glassware-jugs-18868/?filters=f-availability%3AAVAILABLE_ONLINE,200,Glassware - Buy jugs online at affordable price in india. - IKEA,"Visit IKEA online to explore our large selection of glassware to go with your table setting. From jugs and carafes to wine glasses and water glasses, find different styles to match your needs. Explore our glassware collection and jug range today!",Glassware & jugs,Sort and Filter | Results list | Discover some of our glassware series,https://www.ikea.com/in/en/cat/glassware-jugs-18868/,"index, follow",792,54,0,40,40
https://www.ikea.com/in/en/cat/food-storage-organising-15937/?filters=f-availability%3AAVAILABLE_ONLINE,200,Buy Kitchen Storage Containers Online at Best Prices - IKEA,Shop for the best kitchen storage containers online at IKEA. Buy food storage containers and kitchen storage containers set from a range of stylish options for your kitchen. Buy now!,Food storage & organising,Sort and Filter | Results list | Don't let your food end up in the bin,https://www.ikea.com/in/en/cat/food-storage-organising-15937/,"index, follow",1519,56,0,44,44
https://www.ikea.com/in/en/cat/dinnerware-18860/?filters=f-availability%3AAVAILABLE_ONLINE,200,Dinnerware - Buy dinnerware sets online at affordable price in india. - IKEA,"Explore the IKEA range for dinnerware that's perfect for every occasion. We have a wide range of individual pieces, dinnerware sets, cutlery sets and linen to help set your table for dinner. Select tableware sets you love to make dinnertime special.",Dinnerware,Sort and Filter | Results list | Food served hot from kitchen to table on beautiful tableware,https://www.ikea.com/in/en/cat/dinnerware-18860/,"index, follow",1470,99,0,74,74
https://www.ikea.com/in/en/campaigns/make-your-home-festive-ready-pub38b0d800/,200,Celebrate with IKEA - Free online delivery. - IKEA,"Celebrate this festival with IKEA’s exclusive festive collection. Shop and get free delivery on home decor, lighting, furniture, and more to make your home festive-ready. Shop now at IKEA.",Make your home festive-ready,Festive add-ons for your puja corner | Make room for celebration at the heart of your home | ,https://www.ikea.com/in/en/campaigns/make-your-home-festive-ready-pub38b0d800/,"index, follow",846,66,0,55,55
https://www.ikea.com/in/en/campaigns/colour-trend-soft-green-pub624136b0/,200,Soft Green Home Decor Ideas & Furniture – IKEA India - IKEA,"Explore IKEA India’s soft green furniture, curtains, textiles & décor ideas for every room. Create a calm, modern vibe with trending green picks today.",Green: The subtle statement colour,"Serene greens for your bedroom and dining | Curated green picks, currently trending | Textile swaps in trending soft green",https://www.ikea.com/in/en/campaigns/colour-trend-soft-green-pub624136b0/,"index, follow",653,65,0,58,58
https://www.ikea.com/in/en/campaigns/prepare-for-the-monsoons-pub04b62b00/,200,Prepare for the monsoons - IKEA,Prepare for the monsoons,Make your home monsoon ready,Save 15%! Get the combo for just ₹1949 | Top essentials for this season | Keep mud and water out,https://www.ikea.com/in/en/campaigns/prepare-for-the-monsoons-pub04b62b00/,"index, follow",1596,196,0,179,179
https://www.ikea.com/in/en/ideas/4-home-office-setup-ideas-pub2a3789f0/,200,4 Home office styles that are taking over 2025  - IKEA,Discover 2025’s top home office ideas—from creative desk setups to space-saving storage. Find your perfect workspace style with IKEA India.,4 Home Office setups that are taking over 2025,1. The creative master of choas | Recreate your creative corner​ | 2. The work-from-home champion,https://www.ikea.com/in/en/ideas/4-home-office-setup-ideas-pub2a3789f0/,"index, follow",1317,110,0,104,104
https://www.ikea.com/in/en/ideas/5-furniture-trends-for-2025-pubb8dfac10/,200,5 Furniture Trends for 2025 from Minimalist to Modern - IKEA,"Explore the latest 5 furniture trends in 2025 from minimalist to modern home designs. Discover stylish, functional, and sustainable designs perfect for every space. Browse online or visit IKEA today!",5 Furniture Trends for 2025 from minimalist to modern,1. Biophilic Design | 2. Upholstered Furniture | 3. Deep Wood Accents,https://www.ikea.com/in/en/ideas/5-furniture-trends-for-2025-pubb8dfac10/,"index, follow",1202,146,0,141,141
https://www.ikea.com/in/en/p/ikea-365-18-piece-service-white-80401777/,200,"IKEA 365+ 18-piece service, white - IKEA","IKEA 365+ 18-piece service, white IKEA 365+ series has everything for the table – enjoyed for its everyday simplicity or spiced up with colours and accessories. Made from Feldspar porcelain, so it will retain its beauty year after year.","IKEA 365+ 18-piece service, white",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/ikea-365-18-piece-service-white-80401777/,"index, follow",543,5,0,14,14
https://www.ikea.com/in/en/p/lappnycklar-flat-sheet-and-2-pillowcase-multicolour-40588908/,200,"LAPPNYCKLAR flat sheet and 2 pillowcase, multicolour, 240x260/50x80 cm (94x102/20x31"") - IKEA","LAPPNYCKLAR flat sheet and 2 pillowcase, multicolour, 240x260/50x80 cm (94x102/20x31"") Sheet set with spring flowers in soft grey and pink tones that spreads a fresh feel in a bedroom. Crisp percale quality in a cotton/lyocell blend that breathes and absorbs moisture so you can sleep well.","LAPPNYCKLAR Flat sheet and 2 pillowcase, multicolour, 240x260/50x80 cm (94x102/20x31 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/lappnycklar-flat-sheet-and-2-pillowcase-multicolour-40588908/,"index, follow",528,6,0,10,10
https://www.ikea.com/in/en/p/valevag-pocket-sprung-mattress-firm-light-blue-20450681/,200,"VALEVÅG pocket sprung mattress, firm/light blue, 160x200 cm (63x783/4"") - IKEA","VALEVÅG pocket sprung mattress, firm/light blue, 160x200 cm (63x783/4"") A firm 24 cm high mattress with individual pocket springs. Even distribution of body weight by comfort zones offers softer support for hips and shoulders. A thick layer of foam adds to the comfort.","VALEVÅG Pocket sprung mattress, firm/light blue, 160x200 cm (63x78 3/4 "")",Try our comfort guide | How to get it | Product details,https://www.ikea.com/in/en/p/valevag-pocket-sprung-mattress-firm-light-blue-20450681/,"index, follow",1312,12,0,27,26
https://www.ikea.com/in/en/p/runmaroe-cabinet-with-doors-dark-grey-indoor-outdoor-60551310/,200,"RUNMARÖ cabinet with doors, dark grey indoor /outdoor, 80x44x182 cm (311/2x173/8x715/8"") - IKEA","RUNMARÖ cabinet with doors, dark grey indoor /outdoor, 80x44x182 cm (311/2x173/8x715/8"") RUNMARÖ cabinet can be used both indoors and outdoors, since it’s made of easy-care and durable plastic. Create your own storage solution and feel free to combine with the shelf unit in the same series.","RUNMARÖ Cabinet with doors, dark grey indoor /outdoor, 80x44x182 cm (31 1/2x17 3/8x71 5/8 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/runmaroe-cabinet-with-doors-dark-grey-indoor-outdoor-60551310/,"index, follow",701,8,0,17,16
https://www.ikea.com/in/en/p/lillhavet-chopping-board-light-grey-20512801/,200,"LILLHAVET chopping board, light grey, 48x17 cm (18 ¾x6 ½"") - IKEA","LILLHAVET chopping board, light grey, 48x17 cm (18 ¾x6 ½"") LILLHAVET chopping board is hollow on the inside making it lightweight and easy to move around. This also saves on material costs so we can offer a lower price without compromising on the quality.","LILLHAVET Chopping board, light grey, 48x17 cm (18 ¾x6 ½ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/lillhavet-chopping-board-light-grey-20512801/,"index, follow",408,6,0,10,10
https://www.ikea.com/in/en/p/runmaroe-shelving-unit-dark-grey-indoor-outdoor-50551315/,200,"RUNMARÖ shelving unit, dark grey indoor /outdoor, 60x30x133 cm (235/8x113/4x523/8"") - IKEA","RUNMARÖ shelving unit, dark grey indoor /outdoor, 60x30x133 cm (235/8x113/4x523/8"") RUNMARÖ shelf unit can be used both indoors and outdoors, since it’s made of easy-care and durable plastic. Create your own storage solution and feel free to combine with the cabinet in the same series.","RUNMARÖ Shelving unit, dark grey indoor /outdoor, 60x30x133 cm (23 5/8x11 3/4x52 3/8 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/runmaroe-shelving-unit-dark-grey-indoor-outdoor-50551315/,"index, follow",625,9,0,13,12
https://www.ikea.com/in/en/p/sanela-curtains-1-pair-light-beige-with-heading-tape-00589877/,200,"SANELA curtains, 1 pair, light beige/with heading tape, 140x250 cm (55x98"") - IKEA","SANELA curtains, 1 pair, light beige/with heading tape, 140x250 cm (55x98"") The pure cotton velvet adds gorgeous depth to the neutral light beige SANELA curtains. The pleats fall elegantly and the fabric filters light gently. Multi-way header for different hanging options.","SANELA Curtains, 1 pair, light beige/with heading tape, 140x250 cm (55x98 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/sanela-curtains-1-pair-light-beige-with-heading-tape-00589877/,"index, follow",732,12,0,28,28
https://www.ikea.com/in/en/p/paradisisk-side-plate-off-white-80483462/,200,"PARADISISK side plate, off-white, 20 cm (8"") - IKEA","PARADISISK side plate, off-white, 20 cm (8"") Traditional dinnerware with a patterned rim, evoking fond memories and creating new ones. Looks like classic porcelain but is made of tempered glass to make it durable and keep the price and weight down.","PARADISISK Side plate, off-white, 20 cm (8 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/paradisisk-side-plate-off-white-80483462/,"index, follow",415,5,0,8,8
